id,cat
111556,Social Studies
112454,Social Studies
104133,History
737,Fine Arts
9534,Chemistry
109057,Fine Arts
193816,History
118678,Chemistry
117951,Social Studies
109981,Literature
117407,Social Studies
6333,Literature
190533,History
104002,History
111111,Social Studies
11676,Social Studies
105901,Social Studies
122255,History
1352,Fine Arts
100085,Other
105716,History
2910,History
192167,Social Studies
195856,Fine Arts
104262,Literature
121440,Literature
10184,Physics
106432,History
11887,Social Studies
190695,Social Studies
10219,Physics
197935,Chemistry
102547,Physics
111351,Fine Arts
198470,Mathematics
104986,Physics
4341,History
114898,Social Studies
1716,History
102577,Biology
189843,Social Studies
100173,Other
112765,Fine Arts
7430,History
3640,History
9526,Physics
108674,Fine Arts
114514,Fine Arts
190309,Literature
191814,Fine Arts
103583,Fine Arts
111116,History
101536,Literature
113192,Biology
2266,History
9788,Physics
118087,Chemistry
8834,Biology
112602,Literature
195928,History
119904,Fine Arts
5027,Literature
192088,Literature
4178,History
4771,Literature
3121,History
123176,Physics
114279,Fine Arts
189210,Biology
112568,Literature
119575,Fine Arts
14,Fine Arts
808,Fine Arts
121758,Social Studies
105582,Fine Arts
122842,Social Studies
195689,Fine Arts
192089,Social Studies
103053,Fine Arts
101455,Literature
189998,Literature
8630,Biology
100207,Literature
103993,History
107004,Literature
101791,Other
108868,Other
107146,Literature
104585,History
5333,Literature
111823,History
114986,Physics
108636,Mathematics
6468,Literature
195595,History
12220,Social Studies
110491,Biology
2173,History
111805,History
105927,Social Studies
112669,Literature
113246,Social Studies
119433,History
3769,History
1609,History
108382,Literature
101208,Fine Arts
196285,Literature
12651,Social Studies
118756,History
7903,Literature
192261,Science
1663,History
101000,History
3714,History
105184,Social Studies
108030,Fine Arts
11166,Social Studies
192131,Mathematics
108997,Other
4010,History
111062,Literature
193661,Literature
114911,Physics
2830,History
118742,Physics
195298,Biology
8016,Astronomy
10501,Physics
194212,Physics
193477,Literature
110226,Social Studies
111727,History
7548,History
191150,Social Studies
5176,Literature
197148,Social Studies
123724,Social Studies
198088,Biology
7873,Other
103227,Fine Arts
111054,History
120260,Fine Arts
11955,Social Studies
112056,Mathematics
107418,Chemistry
119785,Literature
5725,Social Studies
110383,Social Studies
189887,Other
9455,Chemistry
113189,History
114704,History
189739,History
7341,Literature
3007,History
101767,Literature
108202,Literature
111646,Social Studies
103785,Social Studies
6136,Literature
3669,History
11136,Social Studies
102175,History
107305,Literature
194455,History
103386,Social Studies
196312,Social Studies
109060,Social Studies
120822,Literature
194254,Fine Arts
113222,Social Studies
118056,Physics
193829,Fine Arts
103479,History
115751,Fine Arts
103065,Literature
5766,Literature
109960,History
10310,Physics
198069,History
109311,Social Studies
7001,Literature
117031,Literature
195357,Other
115066,Social Studies
11392,Social Studies
1248,Fine Arts
100189,Literature
115445,Fine Arts
116027,Chemistry
116610,Physics
11440,Social Studies
102437,Other
104696,History
122222,Literature
4655,Literature
119989,Fine Arts
198068,Physics
117316,Literature
12667,Social Studies
196676,History
113788,Biology
113088,Social Studies
102288,Other
4316,Social Studies
191958,Literature
11744,Social Studies
116976,Social Studies
5532,Literature
9562,History
111811,History
457,Fine Arts
2158,History
193025,History
198193,Physics
11299,Social Studies
123243,History
123135,History
112129,Fine Arts
193715,Social Studies
116008,Physics
9645,Social Studies
13253,Social Studies
197375,History
191363,Social Studies
190805,Other
107319,Social Studies
195023,Literature
8489,Biology
102442,Fine Arts
191051,Biology
112178,Social Studies
121872,Physics
121569,Literature
119809,Social Studies
101472,Literature
102751,History
112348,Other
114695,Mathematics
190681,Literature
193198,Other
110107,Chemistry
189238,Fine Arts
10381,Physics
121045,History
108194,Social Studies
7649,Other
2074,History
116590,Social Studies
192341,Fine Arts
196540,Other
115937,Fine Arts
11251,Social Studies
105110,Literature
191310,Fine Arts
120059,Literature
105719,Other
121632,Literature
9277,Physics
108830,History
11785,Social Studies
8636,Biology
4333,History
10639,Physics
110616,Biology
116483,History
113332,Literature
108377,Literature
105101,Other
193892,Social Studies
115811,Fine Arts
3799,History
115499,Literature
2594,History
190687,Chemistry
106556,Biology
189394,Literature
100635,Other
107625,History
193470,History
121433,Literature
105853,Other
3931,History
198517,History
122126,Literature
105493,Fine Arts
105361,Biology
109156,Fine Arts
108590,Fine Arts
5729,Literature
190317,Fine Arts
122683,Literature
192477,Literature
114178,Fine Arts
122455,Fine Arts
7249,Social Studies
105289,Social Studies
122124,History
9928,Mathematics
195887,History
104341,Social Studies
12138,Social Studies
3216,History
749,Fine Arts
109689,History
121417,Literature
100661,Literature
195748,Fine Arts
7598,Other
111973,Chemistry
12759,Social Studies
198501,Literature
195427,Literature
190047,Literature
104425,Physics
114510,Fine Arts
118720,Mathematics
115417,Literature
122158,Literature
8161,Biology
102532,Mathematics
12230,Social Studies
12354,Social Studies
114477,Physics
103430,Mathematics
4701,Literature
101161,History
102299,Social Studies
189526,Fine Arts
120018,Literature
118931,History
456,Fine Arts
6609,Literature
9465,Chemistry
1446,Literature
196760,Social Studies
104863,Literature
2327,History
101257,Physics
7824,Other
189724,Social Studies
115073,History
197585,Social Studies
9173,Chemistry
198158,Social Studies
108284,Literature
4189,History
7080,Literature
102767,Mathematics
109623,Fine Arts
13120,Social Studies
194629,Social Studies
119752,Social Studies
2699,History
104650,Fine Arts
105922,Literature
122172,Fine Arts
1861,History
2258,History
116140,Physics
10713,Physics
6960,Literature
191245,Literature
110163,Fine Arts
197400,Literature
193136,History
194009,Literature
7347,Literature
117940,History
104646,Social Studies
109027,Physics
106099,Other
113924,Social Studies
121672,Physics
108101,Social Studies
111269,Biology
102152,Social Studies
3740,History
111421,Fine Arts
106622,History
10312,Physics
106768,History
12981,Social Studies
2819,Social Studies
115125,History
102920,Literature
851,Fine Arts
122278,History
192462,Biology
193345,History
107513,History
11163,Social Studies
192791,Literature
104074,History
102613,Literature
107458,Social Studies
119415,Literature
9906,Mathematics
192383,Physics
119552,Social Studies
193231,History
8644,Biology
11620,Social Studies
192947,History
11581,Social Studies
107040,Literature
111787,Literature
194839,Social Studies
104141,Fine Arts
8491,Biology
106484,Social Studies
6531,Literature
11233,Social Studies
5897,Literature
190680,Physics
121723,Fine Arts
120165,Social Studies
115649,Fine Arts
104057,History
104792,Fine Arts
115458,Literature
10069,Physics
191998,Social Studies
195965,Literature
100191,Other
109414,Biology
117788,Social Studies
114523,Social Studies
12362,Literature
12432,Social Studies
112763,Fine Arts
101974,Social Studies
109695,History
190856,Literature
189875,Physics
115847,Fine Arts
117319,Chemistry
112411,Fine Arts
112576,History
105527,Social Studies
113061,History
5127,Literature
6640,Literature
105640,History
100546,Other
191930,History
189577,Literature
374,Fine Arts
4622,Literature
103737,Social Studies
1788,History
103256,History
195582,History
9682,Physics
111296,History
1929,History
107099,Literature
114693,Chemistry
112380,Other
191047,Literature
7850,Other
1930,History
102135,Literature
836,Fine Arts
107302,Fine Arts
191812,History
100141,Other
117688,Fine Arts
3706,History
8252,Social Studies
115602,Fine Arts
116832,Literature
104313,Social Studies
193601,Astronomy
193053,Literature
10712,Physics
197950,Biology
122780,Fine Arts
104954,History
118247,Other
2279,History
11764,Social Studies
7121,Literature
8723,Biology
192011,Fine Arts
121493,Literature
120831,Literature
8242,Biology
193902,Literature
120917,Literature
194719,Literature
9314,Chemistry
121287,Fine Arts
104178,Fine Arts
6416,Literature
100987,Literature
106957,Literature
197130,Social Studies
197547,History
102057,Social Studies
113098,Literature
122444,Social Studies
111784,History
115271,Literature
119379,Literature
12373,Social Studies
4984,Literature
8637,Biology
4814,Literature
110003,Fine Arts
115572,History
196154,Social Studies
6630,Literature
195644,Literature
118432,Literature
197149,Social Studies
121315,History
122037,Biology
113999,Fine Arts
11842,Social Studies
114754,Biology
190011,Chemistry
113090,Social Studies
109516,Literature
7861,Other
101408,Literature
3242,History
12848,Social Studies
114350,Fine Arts
121470,Literature
113777,Social Studies
12441,Social Studies
105666,Social Studies
189365,Social Studies
4641,Literature
346,Fine Arts
191976,Social Studies
116265,Literature
119357,Social Studies
112342,Literature
122077,Social Studies
110603,Social Studies
8128,Physics
108308,Literature
191798,History
194507,Physics
106388,Literature
1396,Fine Arts
192658,Science
7004,Literature
104972,Literature
194834,Literature
12723,Social Studies
12577,Social Studies
189485,Literature
9061,Chemistry
197653,Social Studies
103485,Social Studies
197813,Chemistry
107704,Social Studies
113991,Other
114574,History
106980,Literature
118625,Mathematics
11425,History
3387,History
114159,Fine Arts
9609,Chemistry
195760,Social Studies
120173,History
121255,History
111210,History
9888,Mathematics
190595,Literature
113865,Literature
4496,Literature
8587,Biology
110656,Chemistry
113372,Literature
100821,History
7958,Social Studies
105437,Literature
109371,Other
511,Fine Arts
100967,Literature
108668,Social Studies
115934,Other
6967,Literature
197562,Fine Arts
4332,Social Studies
118902,Mathematics
114127,Physics
11847,Social Studies
12629,Social Studies
191291,Literature
197645,Science
189145,Social Studies
192822,Literature
100759,Social Studies
11509,Social Studies
122548,Literature
115741,Fine Arts
193126,History
118375,Social Studies
198410,Physics
105042,History
104176,Literature
100091,Other
197302,Social Studies
112890,Fine Arts
121973,Social Studies
7367,History
118029,Chemistry
196060,Social Studies
192221,Social Studies
110242,Social Studies
118156,Social Studies
196435,History
1307,Fine Arts
7617,Other
8171,Social Studies
112162,Social Studies
121660,History
196958,Social Studies
11350,Social Studies
194154,Chemistry
190363,History
727,Literature
190857,Literature
198082,History
10751,Social Studies
106103,Social Studies
9732,Social Studies
6733,Literature
121756,Physics
101660,Literature
114904,Physics
10617,Physics
7879,Other
109777,History
104873,Social Studies
194801,Social Studies
102252,Fine Arts
119533,Literature
123487,Fine Arts
105415,Physics
117838,Social Studies
105167,Biology
120808,Literature
192184,Other
108593,Social Studies
110982,Fine Arts
100399,Literature
190038,Literature
114589,History
104083,History
4714,Literature
122892,Social Studies
120218,History
12885,Social Studies
110735,Biology
110945,History
192615,Social Science
13171,Social Studies
103543,Social Studies
110145,Literature
115927,Fine Arts
192602,Social Studies
118190,Social Studies
190154,Physics
116221,Literature
10966,Social Studies
192704,Fine Arts
196730,Physics
123581,Social Studies
189754,Other
198268,Science
105871,Social Studies
119786,Biology
8924,Chemistry
118985,History
105124,History
114899,Biology
122684,History
113933,Social Studies
109885,Literature
110676,Social Studies
10084,Mathematics
116365,Fine Arts
116791,Literature
8623,Science
195686,History
119566,Literature
123807,Physics
108248,Literature
113702,Fine Arts
116814,Literature
101976,History
4570,Literature
101485,Literature
108915,Literature
114369,Fine Arts
9500,Physics
40,Fine Arts
121272,Biology
106163,Other
193963,History
120750,Fine Arts
197927,History
107518,Fine Arts
9258,Chemistry
116471,History
116029,Biology
195591,Fine Arts
117989,Mathematics
196129,History
267,Fine Arts
111259,Science
112139,Literature
120624,History
107698,Physics
116768,Literature
3587,History
6283,Literature
111904,Social Studies
106675,Literature
112622,History
114709,History
118562,Literature
120570,Social Studies
2253,History
9717,Mathematics
8193,Biology
106808,Chemistry
5835,Literature
4919,Literature
1478,History
197281,Social Studies
100849,History
120136,Literature
198282,Physics
113160,Social Studies
13208,Social Studies
190475,Physics
198122,Fine Arts
5194,Literature
5653,Literature
9321,Chemistry
192758,History
107826,Fine Arts
190880,Other
189221,Literature
194686,History
11443,Social Studies
100904,Physics
123106,Literature
119386,Physics
103529,History
122360,History
115781,History
5627,Literature
194851,Biology
10445,Physics
108785,Chemistry
118086,Physics
118393,Social Studies
116242,History
196595,Biology
110525,History
122249,History
7270,Literature
103408,Physics
117902,Social Studies
116857,Literature
114715,Physics
12971,Social Studies
113,Fine Arts
110360,Chemistry
104389,Fine Arts
175,Fine Arts
4532,Literature
109007,Literature
4939,Literature
107448,Social Studies
121018,History
102706,Social Studies
117694,Fine Arts
112584,Social Studies
110544,Social Studies
101827,Other
7862,Other
2815,History
4317,History
111824,History
121711,Literature
330,Fine Arts
192623,Fine Arts
190598,Chemistry
355,Fine Arts
8851,Biology
108056,Social Studies
3751,History
120895,Literature
197489,Other
114488,Literature
105981,Physics
8151,Physics
110233,History
9159,Physics
123882,Fine Arts
195393,Literature
103648,History
106557,Literature
111016,History
117700,Social Studies
189130,Fine Arts
12837,Social Studies
113079,Physics
4346,History
116385,Literature
1778,History
7981,Social Studies
194010,Fine Arts
192873,Biology
192387,History
12614,Literature
12301,Social Studies
106473,History
101065,Physics
190871,Literature
121623,Social Studies
114910,History
122765,Literature
194124,History
117591,Literature
117462,Literature
123028,Fine Arts
123271,Literature
190553,History
113380,Literature
189307,Fine Arts
6374,Literature
123071,Social Studies
120709,Other
105535,Biology
103470,Literature
3649,History
12094,Social Studies
1520,History
105878,History
193583,Fine Arts
6188,Literature
104223,Mathematics
197603,Chemistry
198399,Literature
7339,Literature
192644,Social Studies
114869,Chemistry
3889,History
11321,Social Studies
121934,Literature
194636,Literature
112619,Fine Arts
122744,Social Studies
117642,Social Studies
12293,Social Studies
11608,Social Studies
121189,Social Studies
196357,Literature
5316,Literature
108776,Literature
109105,Biology
106501,Literature
118500,History
190718,Literature
119968,Literature
113555,Other
100545,Other
105068,Biology
196372,Other
9109,Chemistry
100333,Other
12274,Social Studies
198259,History
193064,History
9053,Physics
9012,Chemistry
123496,Fine Arts
117544,Literature
118171,History
104826,History
2740,Literature
198523,History
120644,Literature
1067,Fine Arts
195247,History
110324,Literature
116545,Literature
195724,History
115824,Fine Arts
106592,Biology
101312,Social Studies
120481,Literature
193402,History
104573,Social Studies
4623,Literature
192633,Literature
108268,Literature
100531,Other
103814,History
194909,Literature
122524,Fine Arts
116179,History
122617,History
194921,Physics
112092,Biology
108044,Other
538,Literature
117442,Fine Arts
117789,Social Studies
107167,Literature
113552,Literature
12462,Literature
100937,Literature
3040,History
102022,History
12453,Literature
106210,History
417,Fine Arts
107207,Literature
120109,Social Studies
104610,History
106541,Fine Arts
195513,Chemistry
116493,Social Studies
107652,Fine Arts
10562,Physics
5467,Literature
108623,Social Studies
105304,Social Studies
7555,Other
100473,Other
117149,Social Studies
197957,Fine Arts
109862,Literature
11490,History
6139,Literature
106323,Literature
117613,History
2447,History
106159,Social Studies
106514,Fine Arts
8677,Biology
10169,Physics
191888,History
10454,Physics
2114,History
121004,Social Studies
113681,Literature
122118,Fine Arts
10085,Mathematics
1792,History
1115,Fine Arts
110337,Literature
189826,History
1573,History
103999,History
190402,Literature
110672,History
194586,Social Studies
190608,Other
191792,Fine Arts
105953,Social Studies
198662,History
107619,Fine Arts
119593,Literature
116858,Literature
2607,History
117759,Social Studies
3226,History
198329,Biology
101517,Literature
5801,Literature
6751,History
103075,History
100510,Other
191031,Biology
119200,Literature
482,Fine Arts
113576,Physics
115926,Fine Arts
192315,Literature
119269,Fine Arts
110,Fine Arts
11941,Social Studies
119348,Social Studies
2198,History
189570,Fine Arts
107491,History
7018,Literature
5268,Literature
110903,History
11831,Social Studies
2569,History
111755,History
110480,History
5218,Literature
111441,Mathematics
197501,Literature
12846,Social Studies
102369,Literature
196228,Social Studies
2963,History
193281,History
116106,Mathematics
190938,Other
4231,History
5029,Fine Arts
120163,History
119409,Social Studies
110413,Fine Arts
113672,History
627,Fine Arts
101680,Literature
6559,Literature
120599,History
190948,History
10700,Physics
123045,History
103625,Fine Arts
1720,History
198670,Biology
114755,History
106753,History
113186,Literature
263,Fine Arts
190759,Biology
108227,Literature
156,Fine Arts
960,Fine Arts
107210,Literature
109668,History
101928,Literature
122006,History
6077,Literature
194269,History
119873,History
116457,Physics
119396,Literature
190483,Literature
5583,Literature
102887,Literature
119488,Social Studies
190978,Physics
1898,History
112052,History
112693,Physics
11769,Social Studies
8555,Biology
189538,Literature
112956,Fine Arts
191895,History
101469,Literature
101068,History
103441,Other
9106,Chemistry
193467,Social Studies
123718,Social Studies
120894,Literature
2917,History
116448,Fine Arts
3262,History
7163,Literature
120116,Literature
7618,Other
194430,Literature
8117,Physics
12154,Social Studies
119111,Literature
12039,Social Studies
119531,Physics
123670,Mathematics
111540,Social Studies
4462,Literature
196801,Biology
1903,Social Studies
121115,Other
190129,Social Studies
6546,Literature
13064,History
101417,History
3417,History
122637,Literature
108508,Physics
11680,Social Studies
196225,Chemistry
101662,Literature
5678,Literature
195721,Physics
191644,Chemistry
120433,Biology
9377,Physics
194399,History
2962,History
192997,History
9372,Chemistry
101697,Other
118646,Social Studies
196031,History
105547,Social Studies
100893,Fine Arts
9024,Physics
123216,Physics
198439,History
11712,Social Studies
194619,Fine Arts
113977,Fine Arts
11042,Social Studies
118455,Social Studies
102535,Biology
189355,Science
193128,History
104806,Literature
12221,Social Studies
194345,Literature
114644,Literature
119179,Literature
105613,Physics
104807,Social Studies
102355,History
103712,Physics
11987,Social Studies
112171,Literature
120909,Literature
196382,Science
190950,History
109447,Mathematics
1909,History
9214,Chemistry
197356,History
121499,Literature
4399,History
117853,Social Studies
8458,Biology
1745,History
111972,Other
1405,Fine Arts
114771,Chemistry
1006,Fine Arts
109120,Literature
116534,Chemistry
9726,Mathematics
106523,Literature
12832,Social Studies
111419,Social Studies
113791,Fine Arts
100390,History
194883,Literature
108825,Literature
5596,Literature
119738,Literature
101771,Literature
3272,History
114853,Fine Arts
196027,History
106331,Other
1113,Fine Arts
119276,Social Studies
7375,Social Studies
104521,Chemistry
118173,Literature
121553,Literature
2966,History
196472,Social Studies
8057,Physics
11588,Social Studies
119455,Physics
4686,Literature
196732,Literature
100182,Other
119765,Literature
5122,Literature
11557,Social Studies
12626,Literature
103991,History
113070,History
109779,History
3938,History
2136,History
191458,Literature
118291,Biology
122754,Social Studies
196844,Fine Arts
110537,Physics
119103,Social Studies
112854,History
193082,History
104695,Social Studies
10996,Social Studies
5466,Literature
117582,History
195589,Physics
9338,Physics
116974,Literature
100982,Biology
105929,Literature
3328,History
194773,Biology
193280,Social Studies
110147,Biology
196717,Chemistry
190429,Literature
10011,Mathematics
197407,History
12668,Social Studies
111664,Social Studies
122558,Mathematics
193767,Social Studies
4708,Literature
197803,Literature
191554,Biology
6005,Literature
119248,History
6842,Literature
189733,Literature
196424,History
110190,History
192692,Literature
195394,Social Studies
112116,Fine Arts
107411,Biology
193648,Literature
100868,Fine Arts
113651,Social Studies
4016,History
198539,History
120133,Social Studies
122703,Social Studies
111751,History
110435,Fine Arts
5671,Literature
9937,Social Studies
11054,Social Studies
100707,Biology
111495,Social Studies
189688,Chemistry
121126,Physics
5908,Literature
8759,Biology
4980,Literature
4141,History
109388,Mathematics
101175,Social Studies
117397,Literature
101530,Literature
195886,Literature
109655,Social Studies
4210,History
107672,Fine Arts
6323,Literature
123214,Social Studies
119656,Social Studies
101213,Other
11132,Social Studies
108129,Other
6884,Literature
111607,Social Studies
1002,Fine Arts
116250,Physics
107812,Literature
10506,Physics
100939,Physics
112200,Other
116119,Physics
6977,Literature
109761,History
106759,Biology
106703,Literature
192056,Biology
191164,Social Studies
6658,Literature
113843,Physics
122387,History
101423,History
109661,History
3488,Social Studies
114832,Literature
6371,Literature
123349,History
2263,History
191278,History
104212,Literature
189267,Fine Arts
103911,Literature
106763,Fine Arts
103359,Physics
7495,Other
1061,Fine Arts
101836,Other
104145,History
110761,Literature
103531,Social Studies
196618,Fine Arts
100270,Other
9851,Mathematics
2291,History
8410,Chemistry
105767,Physics
117643,Literature
103343,Social Studies
2201,History
115861,Fine Arts
7162,Literature
196152,Social Studies
108341,Literature
194410,Biology
196198,History
193565,Literature
102659,Literature
107337,Literature
110755,Social Studies
117398,Physics
191012,Literature
115252,Literature
194926,Social Studies
190087,Social Studies
118331,Social Studies
117016,Literature
120476,Literature
122681,Biology
9408,Chemistry
107063,Literature
112992,History
10642,Physics
118430,Literature
195547,Physics
197842,Social Studies
5325,Literature
110828,Social Studies
108647,Physics
104390,Physics
104511,Social Studies
103440,Social Studies
118887,Social Studies
13188,Social Studies
10732,Physics
109787,History
120304,Literature
102191,History
197067,Biology
4097,History
114307,Fine Arts
193906,Literature
7970,Other
189775,History
7291,Literature
111395,Biology
113434,Literature
198554,Physics
106698,Physics
197814,History
197087,Social Studies
9254,Physics
122655,Chemistry
102260,Chemistry
114241,Fine Arts
4648,Literature
101128,Fine Arts
103488,History
110063,Fine Arts
108103,Social Studies
117409,Physics
5046,Literature
9420,Chemistry
198332,Literature
7582,Literature
193706,Physics
106770,Fine Arts
1229,Fine Arts
13241,Social Studies
191263,Literature
115733,Social Studies
111371,Fine Arts
8862,Biology
7397,Literature
1995,History
110248,History
107105,Literature
120860,Literature
105418,Biology
192004,Physics
102806,Literature
123310,Physics
123440,Social Studies
118021,Chemistry
5417,Literature
1884,Literature
111846,Literature
9217,Physics
108516,Physics
12669,History
104387,Physics
193751,Social Studies
13225,Social Studies
3239,History
12700,Social Studies
1640,History
104353,Social Studies
9082,Physics
194286,Literature
189539,Mathematics
123229,Social Studies
115213,Fine Arts
112254,Literature
5251,History
195294,Literature
114572,History
193957,Chemistry
192755,Other
100920,Biology
105509,Other
191630,History
123324,Social Studies
108581,Social Studies
11208,Social Studies
116371,Social Studies
190241,History
112910,History
193929,History
112829,Fine Arts
198322,Physics
118582,Biology
119093,Literature
191513,Fine Arts
7626,History
6275,Literature
8,Fine Arts
118804,Physics
105186,History
106645,Social Studies
1418,Fine Arts
10150,History
197293,History
194453,Literature
114016,Other
192579,History
109598,Social Studies
649,Literature
12210,Social Studies
119143,Literature
116185,Literature
111,Fine Arts
7726,Literature
112673,Other
116835,Literature
6287,Literature
113278,Literature
119801,Literature
190398,Mathematics
122349,History
118768,Social Studies
121380,Literature
7501,Fine Arts
120907,Literature
12054,Social Studies
116749,Literature
112201,Literature
6763,Social Studies
11767,Social Studies
109963,Physics
102946,Literature
195805,Fine Arts
194744,Literature
8034,Astronomy
10742,Social Studies
112390,Literature
189629,Physics
194740,Chemistry
123695,Social Studies
121524,Literature
102962,Literature
1615,History
4994,Literature
116450,Chemistry
111090,Literature
2847,History
197314,Social Studies
195567,Mathematics
108977,Chemistry
118271,Literature
102935,Social Studies
121681,Social Studies
112502,History
10419,Physics
7264,Literature
114692,Literature
105476,Other
5441,Literature
195384,Fine Arts
111563,Social Studies
101878,Physics
7390,History
108901,Other
117218,Fine Arts
6467,Literature
3917,History
100885,Mathematics
9267,Chemistry
119162,Social Studies
122014,History
12000,Social Studies
105468,History
121292,Social Studies
107627,Biology
10019,Mathematics
192394,Literature
192683,Biology
110900,Fine Arts
7212,Literature
1054,Literature
66,Fine Arts
100416,Other
193943,Literature
109941,Literature
190290,Fine Arts
5692,Literature
2422,History
109912,Literature
103805,History
104087,History
6823,Social Studies
11911,Social Studies
13273,Literature
121285,History
116558,Physics
123086,Social Studies
122729,Social Studies
190810,Social Studies
12975,Literature
119895,Literature
107124,Literature
109149,Biology
7969,Literature
196014,History
195177,Chemistry
197440,Fine Arts
192929,Literature
113804,History
2378,History
100329,Literature
123000,Literature
102981,History
197752,Literature
195184,Literature
11028,Social Studies
104993,Biology
192669,Literature
103421,Social Studies
196442,History
7475,Social Studies
192437,Social Studies
1770,History
8285,Physics
322,Fine Arts
105630,Biology
110455,Social Studies
3766,History
103281,Social Studies
108782,Social Studies
118031,Chemistry
119147,Physics
101225,Biology
106580,Social Studies
111368,Social Studies
3487,Fine Arts
3715,History
10744,Social Studies
115450,History
115671,Literature
197782,Literature
122945,Mathematics
104286,Literature
193512,History
100541,Literature
123536,Literature
104408,Literature
190621,History
1276,Fine Arts
117365,Social Studies
109775,History
103795,History
121747,Social Studies
123448,Literature
5451,Literature
13099,Social Studies
122619,Biology
443,Fine Arts
107390,Biology
121808,Social Studies
120918,History
3109,History
4633,Literature
9569,Social Studies
116902,Literature
120063,Fine Arts
189808,Fine Arts
116079,Social Studies
11230,Social Studies
116395,Social Studies
5861,Literature
104081,History
193909,History
193148,History
6986,Literature
108419,Social Studies
103172,Social Studies
1589,History
104506,Literature
114963,Chemistry
115396,Literature
1543,History
103627,History
115489,Literature
3558,History
5091,Literature
113396,Literature
293,Fine Arts
9140,Chemistry
108860,Other
4340,History
191316,History
192458,History
192642,Other
10736,Physics
9346,Physics
7006,Literature
123074,Fine Arts
1042,Fine Arts
107601,Fine Arts
115078,Social Studies
192907,Social Studies
122950,Literature
9363,Chemistry
103269,History
191566,Social Studies
13011,Social Studies
102889,Fine Arts
123180,History
5035,Literature
193992,History
189845,Fine Arts
106999,Literature
1232,Fine Arts
9701,Social Studies
121759,History
197637,Fine Arts
106077,Literature
101363,Physics
118820,Mathematics
266,Fine Arts
192970,Literature
6581,Literature
105182,Literature
8821,Biology
717,Fine Arts
103200,Physics
120361,Literature
198637,History
189372,Literature
109856,Social Studies
161,Fine Arts
9080,Chemistry
116434,Literature
114740,Literature
108995,Literature
101129,History
121208,Social Studies
118162,Literature
123499,Literature
120586,Social Studies
1628,History
100590,Other
117456,History
101724,Literature
198161,Literature
122177,Social Studies
119167,Social Studies
104637,Social Studies
192689,Social Studies
122203,History
104587,Chemistry
109894,Literature
100950,Physics
9606,Social Studies
198338,Social Studies
123055,History
113678,Literature
195423,Fine Arts
198058,History
195082,Social Studies
8182,Social Studies
194898,Social Studies
106512,Biology
5380,Literature
110074,Literature
114441,Social Studies
5062,Literature
192408,Literature
85,Fine Arts
9622,Social Studies
11758,Social Studies
5227,Literature
12145,Social Studies
189248,Literature
118011,Biology
11381,Social Studies
767,Fine Arts
194871,Fine Arts
123064,Chemistry
106635,Literature
115709,Social Studies
107617,History
4107,History
123720,Fine Arts
121054,Social Studies
103453,Social Studies
6306,Literature
197378,Literature
2811,History
193753,Literature
197680,Literature
198039,Literature
190716,History
118421,Literature
114834,Physics
5486,Literature
111974,History
115765,Fine Arts
123621,Biology
196468,Literature
102083,Literature
101968,Fine Arts
117182,History
668,Literature
103345,Social Studies
107614,Social Studies
10403,Physics
116423,Social Studies
116917,Literature
10434,Physics
10567,Physics
108457,Social Studies
115941,Fine Arts
103226,Other
101318,Social Studies
198340,History
3621,History
100765,Social Studies
1617,History
120193,Literature
113303,Literature
111382,Social Studies
119734,Physics
9229,Physics
117308,Physics
119959,Fine Arts
119116,Social Studies
100505,Other
191685,Literature
309,Fine Arts
191535,Social Studies
100454,Other
193830,Social Studies
109230,Literature
119696,Physics
109073,Fine Arts
2899,History
114569,Physics
193270,Social Studies
194366,Science
121819,Fine Arts
190835,Literature
115212,History
8364,Biology
117172,Social Studies
8815,Biology
123436,Fine Arts
116107,Biology
121647,Social Studies
118619,History
4679,Literature
6153,Literature
115762,Social Studies
107287,Physics
107080,Literature
196397,Physics
110967,Literature
109315,Chemistry
107318,Social Studies
196810,Literature
198393,Fine Arts
195728,Social Studies
4757,Literature
6181,Social Studies
193994,Literature
107610,Biology
10180,Physics
108109,Other
104789,Literature
195839,Chemistry
1504,History
189608,History
112906,Fine Arts
112997,Social Studies
106567,History
194155,Fine Arts
103486,Social Studies
12481,History
101202,Physics
197717,Literature
102468,History
9244,Chemistry
121999,Chemistry
198285,Other
114654,History
105932,Social Studies
11524,Social Studies
110173,Earth Science
110563,Mathematics
9224,Physics
103675,Fine Arts
483,Fine Arts
121904,Fine Arts
106820,Fine Arts
114503,Social Studies
100096,Literature
122755,Literature
111678,Social Studies
116367,Literature
112704,Fine Arts
1694,History
107213,Literature
112912,History
5610,Literature
102416,History
9746,Mathematics
197940,Fine Arts
107182,Literature
7859,Other
193391,History
12552,Social Studies
117197,History
191579,History
6601,Literature
102289,Social Studies
123522,Social Studies
195208,Literature
193805,Fine Arts
193759,Literature
112290,Other
123558,History
191769,Literature
105193,Literature
105999,Social Studies
112925,Literature
109340,Biology
190949,Biology
7154,Literature
198561,Mathematics
194889,Social Studies
190876,Literature
110774,History
194581,Physics
102651,Literature
11462,History
110377,Social Studies
101350,Literature
190819,Chemistry
191757,Fine Arts
123681,History
105825,Social Studies
108848,Literature
107113,Literature
120414,Physics
107384,History
11532,Physics
192009,Social Studies
102778,Biology
189271,History
9014,Chemistry
112055,Literature
112504,Physics
110098,Literature
